주차장코드,주차장명,주소,주차장 종류,주차장 종류명,운영구분,운영구분명,전화번호,주차현황 정보 제공여부,주차현황 정보 제공여부명,총 주차면,유무료구분,유무료구분명,야간무료개방여부,야간무료개방여부명,평일 운영 시작시각(HHMM),평일 운영 종료시각(HHMM),주말 운영 시작시각(HHMM),주말 운영 종료시각(HHMM),공휴일 운영 시작시각(HHMM),공휴일 운영 종료시각(HHMM),최종데이터 동기화 시간,"토요일 유,무료 구분","토요일 유,무료 구분명","공휴일 유,무료 구분","공휴일 유,무료 구분명",월 정기권 금액,노상 주차장 관리그룹번호,기본 주차 요금,기본 주차 시간(분 단위),추가 단위 요금,추가 단위 시간(분 단위),버스 기본 주차 요금,버스 기본 주차 시간(분 단위),버스 추가 단위 시간(분 단위),버스 추가 단위 요금,일 최대 요금,위도,경도
1441348,놀이마당(구),송파구 잠실동 47-0,NW,노외 주차장,1,시간제 주차장,02-431-0166,0,미연계중,15,Y,유료,N,야간 미개방,0000,2400,0000,2400,0000,2400,2025-04-09 15:21,N,무료,N,무료,,,500,5,500,5,0,0,0,0,,,
1441353,신구초 공영주차장(구),강남구 신사동 550-11,NW,노외 주차장,1,시간제 주차장,02-3423-6403,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),184,Y,유료,N,야간 미개방,0000,2400,0000,2400,0000,2400,2020-07-08 16:13,N,무료,N,무료,180000,,300,5,300,5,0,0,0,0,0,,
1441360,역삼문화공원 공영주차장(구),강남구 역삼동 635-0,NW,노외 주차장,1,시간제 주차장,02-2176-0907,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),59,Y,유료,N,야간 미개방,0000,2400,0000,2400,0000,2400,2023-11-21 13:20,N,무료,N,무료,180000,,300,5,300,5,0,0,0,0,,,
1441378,방이고분(구),송파구 방이동 125-0,NW,노외 주차장,1,시간제 주차장,02-3431-4155,0,미연계중,60,Y,유료,N,야간 미개방,0900,1800,0900,1500,,,2024-03-21 16:01,N,무료,Y,유료,,,100,5,100,5,0,0,0,0,,,
1441386,송파나루공원 동호주차장(구),송파구 신천동 32-0,NW,노외 주차장,1,시간제 주차장,02-424-1199,0,미연계중,20,Y,유료,N,야간 미개방,0000,0000,0000,0000,0000,0000,2019-06-10 9:36,Y,유료,Y,유료,0,,500,5,0,0,0,0,0,0,0,,
1441388,엔젤데이케이센터 지하주차장(구),동작구 사당동 278-34,NW,노외 주차장,1,시간제 주차장,832-2445,0,미연계중,5,Y,유료,N,야간 미개방,0000,2400,0000,2400,0000,2400,2019-06-10 9:36,N,무료,N,무료,65000,,600,30,600,30,0,0,0,0,0,,
1441397,송파근린공원(구),송파구 송파동 113-2,NW,노외 주차장,1,시간제 주차장,02-418-3854,0,미연계중,324,Y,유료,N,야간 미개방,0000,2400,0000,2400,0000,2400,2019-06-10 9:36,N,무료,N,무료,140000,,150,5,150,5,0,0,0,0,0,,
1448769,경부제3녹지공영주차장(구),영등포구 신길동 69-39,NW,노외 주차장,1,시간제 주차장,02-2677-1401,0,미연계중,143,Y,유료,N,야간 미개방,0000,2400,0000,2400,0000,2400,2023-06-30 16:11,N,무료,N,무료,70000,,100,5,100,5,0,0,0,0,0,,
1451364,청계7가 공영주차장(시),종로구 창신동 436-87,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,2026-04-07 11:28,N,무료,Y,유료,0,1.11102E+12,450,5,450,5,0,0,0,0,0,37.57023639,127.0167509
1451364,청계7가 공영주차장(시),종로구 창신동 436-87,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,2026-04-07 11:28,N,무료,Y,유료,0,1.11102E+12,450,5,450,5,0,0,0,0,0,37.57215893,127.0213678
1451364,청계7가 공영주차장(시),종로구 창신동 436-87,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,2026-04-07 11:28,N,무료,Y,유료,0,1.11102E+12,450,5,450,5,0,0,0,0,0,37.57031598,127.0169854
1451364,청계7가 공영주차장(시),종로구 창신동 436-87,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,2026-04-07 11:28,N,무료,Y,유료,0,1.11102E+12,450,5,450,5,0,0,0,0,0,37.57169804,127.0197728
1451364,청계7가 공영주차장(시),종로구 창신동 436-87,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,2026-04-07 11:28,N,무료,Y,유료,0,1.11102E+12,450,5,450,5,0,0,0,0,0,37.57216171,127.0224105
1451364,청계7가 공영주차장(시),종로구 창신동 436-87,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,2026-04-07 11:28,N,무료,Y,유료,0,1.11102E+12,450,5,450,5,0,0,0,0,0,37.57034406,127.0170586
1451364,청계7가 공영주차장(시),종로구 창신동 436-87,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,2026-04-07 11:28,N,무료,Y,유료,0,1.11102E+12,450,5,450,5,0,0,0,0,0,37.5713947,127.0191843
1451364,청계7가 공영주차장(시),종로구 창신동 436-87,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,2026-04-07 11:28,N,무료,Y,유료,0,1.11102E+12,450,5,450,5,0,0,0,0,0,37.57210442,127.0228103
1451364,청계7가 공영주차장(시),종로구 창신동 436-87,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,2026-04-07 11:28,N,무료,Y,유료,0,1.11102E+12,450,5,450,5,0,0,0,0,0,37.57060019,127.0176276
1451364,청계7가 공영주차장(시),종로구 창신동 436-87,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,2026-04-07 11:28,N,무료,Y,유료,0,1.11102E+12,450,5,450,5,0,0,0,0,0,37.57142888,127.0192478
1451364,청계7가 공영주차장(시),종로구 창신동 436-87,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,2026-04-07 11:28,N,무료,Y,유료,0,1.11102E+12,450,5,450,5,0,0,0,0,0,37.57216873,127.0215082
1451364,청계7가 공영주차장(시),종로구 창신동 436-87,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,2026-04-07 11:28,N,무료,Y,유료,0,1.11102E+12,450,5,450,5,0,0,0,0,0,37.57146299,127.0193178
1451364,청계7가 공영주차장(시),종로구 창신동 436-87,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,2026-04-07 11:28,N,무료,Y,유료,0,1.11102E+12,450,5,450,5,0,0,0,0,0,37.5719916,127.0206237
1451364,청계7가 공영주차장(시),종로구 창신동 436-87,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,2026-04-07 11:28,N,무료,Y,유료,0,1.11102E+12,450,5,450,5,0,0,0,0,0,37.57216394,127.0214355
1451364,청계7가 공영주차장(시),종로구 창신동 436-87,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,2026-04-07 11:28,N,무료,Y,유료,0,1.11102E+12,450,5,450,5,0,0,0,0,0,37.5721271,127.0226665
1451364,청계7가 공영주차장(시),종로구 창신동 436-87,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,2026-04-07 11:28,N,무료,Y,유료,0,1.11102E+12,450,5,450,5,0,0,0,0,0,37.57217485,127.0222579
1451364,청계7가 공영주차장(시),종로구 창신동 436-87,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,2026-04-07 11:28,N,무료,Y,유료,0,1.11102E+12,450,5,450,5,0,0,0,0,0,37.57195823,127.0204842
1451364,청계7가 공영주차장(시),종로구 창신동 436-87,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,2026-04-07 11:28,N,무료,Y,유료,0,1.11102E+12,450,5,450,5,0,0,0,0,0,37.57012955,127.0164019
1451364,청계7가 공영주차장(시),종로구 창신동 436-87,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,2026-04-07 11:28,N,무료,Y,유료,0,1.11102E+12,450,5,450,5,0,0,0,0,0,37.57017023,127.0165343
1451364,청계7가 공영주차장(시),종로구 창신동 436-87,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,2026-04-07 11:28,N,무료,Y,유료,0,1.11102E+12,450,5,450,5,0,0,0,0,0,37.57067078,127.0177646
1451364,청계7가 공영주차장(시),종로구 창신동 436-87,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,2026-04-07 11:28,N,무료,Y,유료,0,1.11102E+12,450,5,450,5,0,0,0,0,0,37.57077685,127.0179757
1451364,청계7가 공영주차장(시),종로구 창신동 436-87,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,2026-04-07 11:28,N,무료,Y,유료,0,1.11102E+12,450,5,450,5,0,0,0,0,0,37.57037032,127.0171333
1451364,청계7가 공영주차장(시),종로구 창신동 436-87,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,2026-04-07 11:28,N,무료,Y,유료,0,1.11102E+12,450,5,450,5,0,0,0,0,0,37.57026174,127.0168239
1451364,청계7가 공영주차장(시),종로구 창신동 436-87,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,2026-04-07 11:28,N,무료,Y,유료,0,1.11102E+12,450,5,450,5,0,0,0,0,0,37.57213784,127.0225991
1451364,청계7가 공영주차장(시),종로구 창신동 436-87,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,2026-04-07 11:28,N,무료,Y,유료,0,1.11102E+12,450,5,450,5,0,0,0,0,0,37.57216859,127.0223392
1451364,청계7가 공영주차장(시),종로구 창신동 436-87,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,2026-04-07 11:28,N,무료,Y,유료,0,1.11102E+12,450,5,450,5,0,0,0,0,0,37.57011017,127.0163365
1451364,청계7가 공영주차장(시),종로구 창신동 436-87,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,2026-04-07 11:28,N,무료,Y,유료,0,1.11102E+12,450,5,450,5,0,0,0,0,0,37.57063505,127.0176964
1451364,청계7가 공영주차장(시),종로구 창신동 436-87,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,2026-04-07 11:28,N,무료,Y,유료,0,1.11102E+12,450,5,450,5,0,0,0,0,0,37.57207997,127.0209962
1451364,청계7가 공영주차장(시),종로구 창신동 436-87,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,2026-04-07 11:28,N,무료,Y,유료,0,1.11102E+12,450,5,450,5,0,0,0,0,0,37.57211636,127.0227369
1451364,청계7가 공영주차장(시),종로구 창신동 436-87,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,2026-04-07 11:28,N,무료,Y,유료,0,1.11102E+12,450,5,450,5,0,0,0,0,0,37.57019149,127.0166074
1451364,청계7가 공영주차장(시),종로구 창신동 436-87,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,2026-04-07 11:28,N,무료,Y,유료,0,1.11102E+12,450,5,450,5,0,0,0,0,0,37.57074267,127.0179095
1451364,청계7가 공영주차장(시),종로구 창신동 436-87,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,2026-04-07 11:28,N,무료,Y,유료,0,1.11102E+12,450,5,450,5,0,0,0,0,0,37.57015026,127.0164684
1451364,청계7가 공영주차장(시),종로구 창신동 436-87,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,2026-04-07 11:28,N,무료,Y,유료,0,1.11102E+12,450,5,450,5,0,0,0,0,0,37.57210801,127.0211315
1451364,청계7가 공영주차장(시),종로구 창신동 436-87,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,2026-04-07 11:28,N,무료,Y,유료,0,1.11102E+12,450,5,450,5,0,0,0,0,0,37.57209467,127.0210653
1451364,청계7가 공영주차장(시),종로구 창신동 436-87,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,2026-04-07 11:28,N,무료,Y,유료,0,1.11102E+12,450,5,450,5,0,0,0,0,0,37.57175492,127.0198927
1451364,청계7가 공영주차장(시),종로구 창신동 436-87,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,2026-04-07 11:28,N,무료,Y,유료,0,1.11102E+12,450,5,450,5,0,0,0,0,0,37.57197551,127.0205551
1451364,청계7가 공영주차장(시),종로구 창신동 436-87,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,2026-04-07 11:28,N,무료,Y,유료,0,1.11102E+12,450,5,450,5,0,0,0,0,0,37.57167001,127.019713
1451364,청계7가 공영주차장(시),종로구 창신동 436-87,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,2026-04-07 11:28,N,무료,Y,유료,0,1.11102E+12,450,5,450,5,0,0,0,0,0,37.57172406,127.0198308
1451364,청계7가 공영주차장(시),종로구 창신동 436-87,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,2026-04-07 11:28,N,무료,Y,유료,0,1.11102E+12,450,5,450,5,0,0,0,0,0,37.57074755,127.0179317
1451370,동순라길(종묘) 관광버스전용 주차장(시),종로구 인의동 107-1,NS,노상 주차장,4,버스전용 주차장,02-2290-6449,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,N,무료,N,야간 미개방,0000,0000,0000,0000,0000,0000,2026-04-07 13:35,Y,유료,Y,유료,0,1.11102E+12,0,0,0,0,0,0,0,0,0,37.57267895,126.9967579
1451370,동순라길(종묘) 관광버스전용 주차장(시),종로구 인의동 107-1,NS,노상 주차장,4,버스전용 주차장,02-2290-6449,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,N,무료,N,야간 미개방,0000,0000,0000,0000,0000,0000,2026-04-07 13:35,Y,유료,Y,유료,0,1.11102E+12,0,0,0,0,0,0,0,0,0,37.57278931,126.996793
1451370,동순라길(종묘) 관광버스전용 주차장(시),종로구 인의동 107-1,NS,노상 주차장,4,버스전용 주차장,02-2290-6449,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,N,무료,N,야간 미개방,0000,0000,0000,0000,0000,0000,2026-04-07 13:35,Y,유료,Y,유료,0,1.11102E+12,0,0,0,0,0,0,0,0,0,37.5730121,126.9967768
1451370,동순라길(종묘) 관광버스전용 주차장(시),종로구 인의동 107-1,NS,노상 주차장,4,버스전용 주차장,02-2290-6449,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,N,무료,N,야간 미개방,0000,0000,0000,0000,0000,0000,2026-04-07 13:35,Y,유료,Y,유료,0,1.11102E+12,0,0,0,0,0,0,0,0,0,37.57290137,126.9967881
1451370,동순라길(종묘) 관광버스전용 주차장(시),종로구 인의동 107-1,NS,노상 주차장,4,버스전용 주차장,02-2290-6449,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,N,무료,N,야간 미개방,0000,0000,0000,0000,0000,0000,2026-04-07 13:35,Y,유료,Y,유료,0,1.11102E+12,0,0,0,0,0,0,0,0,0,37.57248168,126.9966381
1451371,세운상가밑(구),종로구 장사동 116-3,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,2019-06-10 10:01,N,무료,Y,유료,250000,1.11102E+12,500,5,1000,10,0,0,0,0,0,,
1451409,낙산성곽 버스전용 주차장(구),종로구 창신동 615-62,NS,노상 주차장,4,버스전용 주차장,,0,미연계중,1,N,무료,N,야간 미개방,0000,0000,0000,0000,0000,0000,2021-08-31 9:30,Y,유료,Y,유료,0,1.11102E+12,0,0,0,0,0,0,0,0,0,,
1451525,열린마당(구),종로구 세종로 111-0 옆,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,0900,2100,0900,1500,0000,0000,2019-06-10 10:02,N,무료,Y,유료,250000,1.11101E+12,500,5,1000,10,0,0,0,0,0,,
1451594,종각(구),종로구 관철동 45-9,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,1000,2200,0900,1800,0000,0000,2019-06-10 10:02,N,무료,Y,유료,250000,1.11101E+12,500,5,1000,10,0,0,0,0,0,,
1451598,원서공원 앞(구),종로구 와룡동 206-0,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,0900,1900,0900,1900,0900,1900,2021-04-20 14:00,N,무료,N,무료,250000,1.11101E+12,500,5,500,5,0,0,0,0,0,,
1451912,광화문빌딩(구),종로구 당주동 40-9,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,1000,2200,1000,1800,1000,1800,2023-03-09 10:14,N,무료,N,무료,250000,1.11101E+12,500,5,1000,10,0,0,0,0,0,,
1451913,삼청공원앞(구),종로구 삼청동 25-11,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,0900,2100,0900,1700,0000,0000,2019-06-10 10:04,N,무료,Y,유료,180000,1.11101E+12,250,5,500,10,0,0,0,0,0,,
1451938,청계1(북) 공영주차장(시),종로구 관철동 13-14,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,0900,1900,0900,1500,0000,0000,2026-04-07 11:26,N,무료,Y,유료,0,1.11101E+12,750,5,750,5,0,0,0,0,0,37.56829785,126.9881457
